pnode_id,pnode_name,pnode_subtype,pnode_voltage,sub_id,sub_name,sub_city,sub_state,sub_max_volt,sub_lat,sub_lng,match_score
34983467,ROCKPORT 2,AGGREGATE,,153911,ROCKPORT,COLUMBUS GROVE,OH,138,40.875666659000046,-84.01632441799995,88.88888888888889
34983467,ROCKPORT 2,AGGREGATE,,153912,ROCKPORT,COLUMBUS GROVE,OH,138,40.87570842800005,-84.01326511199994,88.88888888888889
34983467,ROCKPORT 2,AGGREGATE,,134653,LOCKPORT,ROMEOVILLE,IL,345,41.63025163300006,-88.09499590499996,77.77777777777779
35010277,CLOVER  EHV     LMP,EHV,EHV,116997,CLOVER HILL,MANASSAS,VA,230,38.71979900000008,-77.49963199999996,72.0
35010315,FLUVANNAEHV     LMP,EHV,EHV,146600,FLUVANNA P.S.,SCOTTSVILLE,VA,500,37.867357610000056,-78.37942772299994,71.42857142857143
35010339,CARSON,EHV,500 KV,146458,CARSON,PITTSBURGH,PA,138,40.41973579900008,-79.96004876699999,100.0
35010339,CARSON,EHV,500 KV,148246,CARSON,PETERSBURG,VA,500,37.085388246000036,-77.40587584299999,100.0
35010339,CARSON,EHV,500 KV,130303,RICHARDSON,INDEPENDENCE,KY,69,38.97170023500007,-84.54841778399998,75.0
35010341,CHICKAHOMINY,EHV,500 KV,147559,CHICKAHOMINY,CHARLES CITY,VA,500,37.43737619700005,-77.15852328799997,100.0
35010343,CLOVER,EHV,500 KV,147385,CLOVER,RANDOLPH,VA,500,36.86621143200006,-78.70654367999998,100.0
35010343,CLOVER,EHV,500 KV,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,83.33333333333334
35010343,CLOVER,EHV,500 KV,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,83.33333333333334
35010345,ELMONT,EHV,500 KV,146336,ELMONT,GLEN ALLEN,VA,500,37.69779580000005,-77.48471146699995,100.0
35010345,ELMONT,EHV,500 KV,151012,BELMONT,YOUNGSTOWN,OH,-999999,41.10530269100008,-80.65597869599998,92.3076923076923
35010345,ELMONT,EHV,500 KV,153839,BELMONT,SAINT MARYS,WV,765,39.34476495200005,-81.30863969199999,92.3076923076923
35010347,MIDLOTHIAN,EHV,500 KV,147891,MIDLOTHIAN,MIDLOTHIAN,VA,500,37.50258351800005,-77.70405173399996,100.0
35010347,MIDLOTHIAN,EHV,500 KV,151375,MIDLAND,MIDLAND,PA,138,40.63351730900007,-80.46004875599994,70.58823529411764
35010347,MIDLOTHIAN,EHV,500 KV,151376,MIDLAND,MIDLAND,PA,138,40.63219432900007,-80.45941105999998,70.58823529411764
35010349,NORTH ANNA,EHV,500 KV,147893,NORTH ANNA,MINERAL,VA,500,38.06129172100003,-77.79721628199997,100.0
35010349,NORTH ANNA,EHV,500 KV,153973,NORTH MEDINA,MEDINA,OH,345,41.169390399000065,-81.88274302899998,72.72727272727273
35010349,NORTH ANNA,EHV,500 KV,156249,NORTH AVENUE,ELIZABETH,NJ,345,40.66920176100007,-74.17423443799998,72.72727272727273
35010351,FENTRESS,EHV,500 KV,147039,FENTRESS,CHESAPEAKE,VA,500,36.69045415700003,-76.19002866699998,100.0
35010353,SEPTA,EHV,500 KV,147920,SEPTA,SMITHFIELD,VA,500,37.01474396900005,-76.73866348299998,100.0
35010355,SURRY,EHV,500 KV,147921,SURRY,SURRY,VA,500,37.16202032700005,-76.69477726099996,100.0
35010355,SURRY,EHV,500 KV,108891,URY,HELEN,WV,-999999,37.655800673000044,-81.31244814199994,75.0
35010355,SURRY,EHV,500 KV,144376,QUARRY,FREEMANSBURG,PA,230,40.62263579800003,-75.34923836799999,72.72727272727273
35010357,YADKIN,EHV,500 KV,147037,YADKIN,CHESAPEAKE,VA,500,36.76297904100005,-76.35471475799994,100.0
35010357,YADKIN,EHV,500 KV,152469,ADKINS,MT STERLING,OH,345,39.712337287000025,-83.17756507899998,83.33333333333334
35010357,YADKIN,EHV,500 KV,108804,LAKIN,POINT PLEASANT,WV,69,38.967315358000064,-82.08488419599996,72.72727272727273
35010359,CHANCELLOR,EHV,500 KV,146374,CHANCELLOR,FREDERICKSBURG,VA,500,38.26225264400006,-77.58926237499998,100.0
35010361,CLIFTON,EHV,500 KV,140987,CLIFTON,CLIFTON,NJ,230,40.855766078000045,-74.16475763199998,100.0
35010361,CLIFTON,EHV,500 KV,146774,CLIFTON,CLIFTON,VA,500,38.78120873100005,-77.39880676299998,100.0
35010361,CLIFTON,EHV,500 KV,151014,CLIFTON,YOUNGSTOWN,OH,-999999,41.050318306000065,-80.65828313199995,100.0
35010363,LADYSMITH,EHV,500 KV,146371,LADYSMITH,WOODFORD,VA,500,38.04665279200003,-77.55027636499995,100.0
35010363,LADYSMITH,EHV,500 KV,146339,LADYSMITH CT,WOODFORD,VA,115,38.06684720900006,-77.51758860499996,85.71428571428572
35010363,LADYSMITH,EHV,500 KV,146363,LADYSMITH CT,WOODFORD,VA,230,38.07326885700007,-77.51306745299996,85.71428571428572
35010365,LOUDOUN,EHV,500 KV,157733,LOUDON,ALDIE,VA,500,38.89413189100003,-77.56454703199995,92.3076923076923
35010365,LOUDOUN,EHV,500 KV,108880,LONDON,CEDAR GROVE,WV,-999999,38.19540073500008,-81.36740269899997,76.92307692307692
35010365,LOUDOUN,EHV,500 KV,113803,LONDON,LONDON,OH,138,39.885370357000056,-83.45512682099996,76.92307692307692
35010367,MORRISVILLE,EHV,500 KV,147897,MORRISVILLE,SUMERDUCK,VA,500,38.50108791800005,-77.70878873599997,100.0
35010367,MORRISVILLE,EHV,500 KV,150369,COITSVILLE,YOUNGSTOWN,OH,-999999,41.09476015300004,-80.56878843499999,76.19047619047619
35010367,MORRISVILLE,EHV,500 KV,153605,MARYSVILLE,MARYSVILLE,OH,765,40.332749000000035,-83.43045799999999,76.19047619047619
35010369,OX,EHV,500 KV,146768,OX,FAIRFAX STATION,VA,500,38.723786053000026,-77.28851676099998,100.0
35010369,OX,EHV,500 KV,154004,FOX,BROOKLYN,OH,345,41.42354759800003,-81.75585196699996,80.0
35010371,PLEASANT VIEW,EHV,500 KV,146343,PLEASANT VIEW,LEESBURG,VA,-999999,39.07716711300003,-77.52943229299996,100.0
35010371,PLEASANT VIEW,EHV,500 KV,146344,PLEASANT VIEW,LEESBURG,VA,230,39.07590817100004,-77.52882220199996,100.0
35010371,PLEASANT VIEW,EHV,500 KV,134701,PLEASANT VALLEY,WOODSTOCK,IL,345,42.256791064000026,-88.43971986099996,78.57142857142857
35010373,POSSUM POINT,EHV,500 KV,116661,POSSUM POINT,DUMFRIES,VA,230,38.53741360200007,-77.28117928599994,100.0
35010373,POSSUM POINT,EHV,500 KV,147856,POSSUM POINT,DUMFRIES,VA,230,38.54052188400004,-77.27942618099996,100.0
35010375,BATH COUNTY,EHV,500 KV,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,100.0
35010377,CUNNINGHAM,EHV,500 KV,146599,CUNNINGHAM,SCOTTSVILLE,VA,500,37.86864965700005,-78.37414531999997,100.0
35010377,CUNNINGHAM,EHV,500 KV,143953,BUCKINGHAM,FURLONG,PA,230,40.281362976000025,-75.06251640699998,70.0
35010377,CUNNINGHAM,EHV,500 KV,146541,NOTTINGHAM,NOTTINGHAM,PA,230,39.761082576000035,-76.03187806899996,70.0
35010379,DOOMS,EHV,500 KV,147387,DOOMS,WAYNESBORO,VA,500,38.107034569000064,-78.84909717799997,100.0
35010381,FLUVANNA,EHV,500 KV,146600,FLUVANNA P.S.,SCOTTSVILLE,VA,500,37.867357610000056,-78.37942772299994,76.19047619047619
35010383,LEXINGTON,EHV,500 KV,147630,LEXINGTON,ROCKBRIDGE BATHS,VA,500,37.86765102900006,-79.42041902199998,100.0
35010383,LEXINGTON,EHV,500 KV,150336,LEXINGTON,ALLIANCE,OH,-999999,40.95249641800007,-81.11710721799994,100.0
35010383,LEXINGTON,EHV,500 KV,146694,EVINGTON,EVINGTON,VA,115,37.24017235700006,-79.30200924099995,82.35294117647058
35010385,MT STORM,EHV,500 KV,146689,MOUNT STORM,MOUNT STORM,WV,500,39.20299547800005,-79.27157681299997,84.21052631578947
35010387,VALLEY,EHV,500 KV,128723,VALLEY,DECATUR,MI,138,42.10193654500006,-85.96885297699998,100.0
35010387,VALLEY,EHV,500 KV,147665,VALLEY,WEYERS CAVE,VA,500,38.314341598000055,-78.97081061799997,100.0
35010387,VALLEY,EHV,500 KV,150566,VALLEY,ROCHESTER TWP,PA,138,40.717424864000066,-80.29646434999995,100.0
35024709,BLUE RIDGE,AGGREGATE,,146405,BLUE RIDGE,BLUE RIDGE,VA,-999999,37.38548830600007,-79.79839528799994,100.0
35024709,BLUE RIDGE,AGGREGATE,,148722,ALUM RIDGE,RINER,VA,138,36.975394245000075,-80.39842020899994,80.0
35024709,BLUE RIDGE,AGGREGATE,,146162,BAY RIDGE,ANNAPOLIS,MD,-999999,38.942108862000055,-76.47689727899996,73.6842105263158
35079803,CONESVILLE 4,AGGREGATE,,146283,COLESVILLE,SILVER SPRING,MD,-999999,39.07522949200006,-77.00112913099997,81.81818181818181
35079803,CONESVILLE 4,AGGREGATE,,147023,CONNELLSVILLE,DUNBAR TWP,PA,138,39.995034995000026,-79.59599629299998,80.0
35079803,CONESVILLE 4,AGGREGATE,,127503,DONERVILLE,WEST HEMPFIELD TWP,PA,138,40.04169064700005,-76.41026163499998,72.72727272727273
35079805,CONESVILLE 5,AGGREGATE,,146283,COLESVILLE,SILVER SPRING,MD,-999999,39.07522949200006,-77.00112913099997,81.81818181818181
35079805,CONESVILLE 5,AGGREGATE,,147023,CONNELLSVILLE,DUNBAR TWP,PA,138,39.995034995000026,-79.59599629299998,80.0
35079805,CONESVILLE 5,AGGREGATE,,127503,DONERVILLE,WEST HEMPFIELD TWP,PA,138,40.04169064700005,-76.41026163499998,72.72727272727273
35079807,CONESVILLE 6,AGGREGATE,,146283,COLESVILLE,SILVER SPRING,MD,-999999,39.07522949200006,-77.00112913099997,81.81818181818181
35079807,CONESVILLE 6,AGGREGATE,,147023,CONNELLSVILLE,DUNBAR TWP,PA,138,39.995034995000026,-79.59599629299998,80.0
35079807,CONESVILLE 6,AGGREGATE,,127503,DONERVILLE,WEST HEMPFIELD TWP,PA,138,40.04169064700005,-76.41026163499998,72.72727272727273
35079811,STUART 1,AGGREGATE,,113590,J M STUART,MANCHESTER,OH,345,38.63930972900005,-83.69223732599994,77.77777777777779
35079813,STUART 2,AGGREGATE,,113590,J M STUART,MANCHESTER,OH,345,38.63930972900005,-83.69223732599994,77.77777777777779
35079815,STUART 3,AGGREGATE,,113590,J M STUART,MANCHESTER,OH,345,38.63930972900005,-83.69223732599994,77.77777777777779
35079817,STUART 4,AGGREGATE,,113590,J M STUART,MANCHESTER,OH,345,38.63930972900005,-83.69223732599994,77.77777777777779
35079819,KANAWHA RIVER 1,AGGREGATE,,155326,KANAWHA RIVER,CEDAR GROVE,WV,345,38.204832484000065,-81.42041281899998,92.85714285714286
35079821,KANAWHA RIVER 2,AGGREGATE,,155326,KANAWHA RIVER,CEDAR GROVE,WV,345,38.204832484000065,-81.42041281899998,92.85714285714286
35079823,MUSKINGUMRIV 1,AGGREGATE,,133841,MUSKINGUM RIVER,BEVERLY,OH,138,39.59068049000007,-81.67876297399994,82.75862068965517
35079823,MUSKINGUMRIV 1,AGGREGATE,,154008,MUSKINGUM RIVER,WATERFORD,OH,345,39.58840285800005,-81.68267755899996,82.75862068965517
35079825,MUSKINGUMRIV 2,AGGREGATE,,133841,MUSKINGUM RIVER,BEVERLY,OH,138,39.59068049000007,-81.67876297399994,82.75862068965517
35079825,MUSKINGUMRIV 2,AGGREGATE,,154008,MUSKINGUM RIVER,WATERFORD,OH,345,39.58840285800005,-81.68267755899996,82.75862068965517
35079833,SPORN 1,AGGREGATE,,154879,SPORN,LETART,WV,345,38.961796038000045,-81.92960976599994,83.33333333333334
35079859,ZIMMER,AGGREGATE,,155518,ZIMMER,MOSCOW,OH,345,38.86564995900005,-84.22493111199998,100.0
35079859,ZIMMER,AGGREGATE,,146695,SKIMMER,BIG ISLAND,VA,115,37.52011721300005,-79.35164297299997,76.92307692307692
35079859,ZIMMER,AGGREGATE,,171349,W H ZIMMER,MOSCOW,OH,-999999,38.86682624100007,-84.22662951899997,75.0
35079861,PHILPOTT 1-3,AGGREGATE,,147807,PHILPOTT,BASSETT,VA,138,36.77607146100007,-80.02717068199996,80.0
35079865,SCANTON2 138 KV T2,AGGREGATE,,152306,SOUTH CANTON 138KV,CANTON,OH,138,40.72133910900004,-81.41651355499994,77.77777777777779
35079881,DOSS,AGGREGATE,,113966,MOSS,CLINCHCO,VA,69,37.151894166000034,-82.35643284299994,75.0
35079885,RICHMOND,AGGREGATE,,143959,RICHMOND,PHILADELPHIA,PA,230,39.984671872000035,-75.07733244399998,100.0
35079885,RICHMOND,AGGREGATE,,116256,GRS RICHMOND,HENRICO,VA,-999999,37.49705066300004,-77.35349210899994,80.0
35079885,RICHMOND,AGGREGATE,,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,75.0
35079889,BUCK-CIN,AGGREGATE,,153611,BUCKSKIN,GREENFIELD,OH,69,39.325928979000025,-83.35281403199997,75.0
35084667,NAGELAEP,EHV,500 KV,154285,NAGEL,CHURCH HILL,TN,500,36.59059019100005,-82.69600229799994,76.92307692307692
35084669,FLATLICK,EHV,765 KV,152730,FLATLICK,WILKESVILLE,OH,765,39.08514424100008,-82.33129100999997,100.0
35084669,FLATLICK,EHV,765 KV,152430,FLAT ROCK,FLAT ROCK,OH,-999999,41.233741905000045,-82.86483817299995,70.58823529411764
35102823,GARDEN CREEK 1-2,AGGREGATE,,117036,GARDEN CREEK,OAKWOOD,VA,138,37.20653432900008,-82.00870516899994,85.71428571428572
35102823,GARDEN CREEK 1-2,AGGREGATE,,117036,GARDEN CREEK,OAKWOOD,VA,138,37.20653432900008,-82.00870516899994,85.71428571428572
35102839,SUGAR CREEK CC,AGGREGATE,,113649,SUGAR CREEK,BELLBROOK,OH,345,39.60049253700004,-84.09518812299996,88.0
35102839,SUGAR CREEK CC,AGGREGATE,,136870,SUGAR CREEK,SUGARCREEK,OH,-999999,40.470645157000035,-81.67812375399996,88.0
35102845,WATERFORD CC,AGGREGATE,,155007,WATERFORD,WATERFORD,OH,138,39.52544876600007,-81.66279583499994,85.71428571428572
35307529,BROADACR 138 KV T1,AGGREGATE,,153211,BROADFORD (138 KV),SALTVILLE,VA,138,36.92073876500007,-81.68295248099997,72.22222222222221
37420963,WARRIOR RUN,AGGREGATE,,176506,WALDO RUN,SALEM,WV,138,39.30571985800003,-80.65075968499997,70.0
37420965,SAFE HARBOR 1-12,AGGREGATE,,146761,SAFE HARBOR,HOLTWOOD,PA,230,39.92780072000005,-76.38895058699995,81.4814814814815
37420965,SAFE HARBOR 1-12,AGGREGATE,,146761,SAFE HARBOR,HOLTWOOD,PA,230,39.92780072000005,-76.38895058699995,81.4814814814815
38198499,DRESDEN 2,AGGREGATE,,154599,DRESDEN,DRESDEN,OH,138,40.09416913300004,-82.02691904799997,87.5
38198501,DRESDEN 3,AGGREGATE,,154599,DRESDEN,DRESDEN,OH,138,40.09416913300004,-82.02691904799997,87.5
38889405,BELLEVILLE GEN,AGGREGATE,,140988,BELLEVILLE,BELLEVILLE,NJ,230,40.802789447000066,-74.14209357599998,83.33333333333334
38889405,BELLEVILLE GEN,AGGREGATE,,152311,BELDEN VILLAGE,NORTH CANTON,OH,-999999,40.865694517000065,-81.42309472599999,71.42857142857143
38889407,CHESWICK 1,AGGREGATE,,146402,CHESWICK,SPRINGDALE,PA,138,40.537351485000045,-79.79373383999996,88.88888888888889
38918573,BRUNOT ISLAND 4 CC,AGGREGATE,,146453,BRUNOT ISLAND,PITTSBURGH,PA,345,40.464197297000055,-80.04553772699995,83.87096774193549
38918573,BRUNOT ISLAND 4 CC,AGGREGATE,,146453,BRUNOT ISLAND,PITTSBURGH,PA,345,40.464197297000055,-80.04553772699995,83.87096774193549
38931401,PHILLIPS ISLAND CC,AGGREGATE,,147919,PHILLIPS BEND,SURGOINSVILLE,TN,500,36.46070569200003,-82.80788408799998,70.96774193548387
38931401,PHILLIPS ISLAND CC,AGGREGATE,,147919,PHILLIPS BEND,SURGOINSVILLE,TN,500,36.46070569200003,-82.80788408799998,70.96774193548387
40243823,MOUNTAIN26 KV   MT1,GEN,26 KV,147612,SMITH MOUNTAIN,SANDY LEVEL,VA,138,37.040345381000066,-79.53246602999997,70.96774193548387
40523629,MISO,INTERFACE,,124025,MADISON,ANDERSON,IN,138,40.08696248600006,-85.64506873999994,72.72727272727273
40523629,MISO,INTERFACE,,152461,MADISON,MT STERLING,OH,69,39.71706695000006,-83.27357051299998,72.72727272727273
40620461,VP ROANOKE RAPIDS 1-4,AGGREGATE,,111422,ROANOKE RAPIDS,ROANOKE RAPIDS,NC,115,36.47861880000005,-77.67196899999993,80.0
40620461,VP ROANOKE RAPIDS 1-4,AGGREGATE,,111422,ROANOKE RAPIDS,ROANOKE RAPIDS,NC,115,36.47861880000005,-77.67196899999993,80.0
40627937,MARTINS CREEK - LMB,AGGREGATE,,144385,MARTINS CREEK,LOWER MT BETHEL TWP,PA,230,40.80038153300006,-75.10857613599995,81.25
40627937,MARTINS CREEK - LMB,AGGREGATE,,177317,MARTINS CREEK,MECHANICSBURG,PA,230,40.18907045100008,-76.94779089399998,81.25
40627937,MARTINS CREEK - LMB,AGGREGATE,,144385,MARTINS CREEK,LOWER MT BETHEL TWP,PA,230,40.80038153300006,-75.10857613599995,81.25
40627937,MARTINS CREEK - LMB,AGGREGATE,,177317,MARTINS CREEK,MECHANICSBURG,PA,230,40.18907045100008,-76.94779089399998,81.25
41018269,VP CHESTERFIELD 7 CC,AGGREGATE,,147822,CHESTERFIELD,CHESTER,VA,230,37.38180343300007,-77.38259825799997,75.0
41018269,VP CHESTERFIELD 7 CC,AGGREGATE,,147823,CHESTERFIELD,CHESTER,VA,230,37.381196671000055,-77.38719180799995,75.0
41018269,VP CHESTERFIELD 7 CC,AGGREGATE,,147824,CHESTERFIELD,CHESTER,VA,230,37.38150897500003,-77.38524778799996,75.0
41018269,VP CHESTERFIELD 7 CC,AGGREGATE,,147822,CHESTERFIELD,CHESTER,VA,230,37.38180343300007,-77.38259825799997,75.0
41018269,VP CHESTERFIELD 7 CC,AGGREGATE,,147823,CHESTERFIELD,CHESTER,VA,230,37.381196671000055,-77.38719180799995,75.0
41018269,VP CHESTERFIELD 7 CC,AGGREGATE,,147824,CHESTERFIELD,CHESTER,VA,230,37.38150897500003,-77.38524778799996,75.0
41018271,VP CHESTERFIELD 8 CC,AGGREGATE,,147822,CHESTERFIELD,CHESTER,VA,230,37.38180343300007,-77.38259825799997,75.0
41018271,VP CHESTERFIELD 8 CC,AGGREGATE,,147823,CHESTERFIELD,CHESTER,VA,230,37.381196671000055,-77.38719180799995,75.0
41018271,VP CHESTERFIELD 8 CC,AGGREGATE,,147824,CHESTERFIELD,CHESTER,VA,230,37.38150897500003,-77.38524778799996,75.0
41018271,VP CHESTERFIELD 8 CC,AGGREGATE,,147822,CHESTERFIELD,CHESTER,VA,230,37.38180343300007,-77.38259825799997,75.0
41018271,VP CHESTERFIELD 8 CC,AGGREGATE,,147823,CHESTERFIELD,CHESTER,VA,230,37.381196671000055,-77.38719180799995,75.0
41018271,VP CHESTERFIELD 8 CC,AGGREGATE,,147824,CHESTERFIELD,CHESTER,VA,230,37.38150897500003,-77.38524778799996,75.0
41120187,BATH COUNTY GEN,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,84.61538461538461
41161051,CLOVER 1,AGGREGATE,,147385,CLOVER,RANDOLPH,VA,500,36.86621143200006,-78.70654367999998,85.71428571428572
41161051,CLOVER 1,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,71.42857142857143
41161051,CLOVER 1,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,71.42857142857143
41161053,CLOVER 2,AGGREGATE,,147385,CLOVER,RANDOLPH,VA,500,36.86621143200006,-78.70654367999998,85.71428571428572
41161053,CLOVER 2,AGGREGATE,,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,71.42857142857143
41161053,CLOVER 2,AGGREGATE,,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,71.42857142857143
41161055,NORTH ANNA 1,AGGREGATE,,147893,NORTH ANNA,MINERAL,VA,500,38.06129172100003,-77.79721628199997,90.9090909090909
41161057,NORTH ANNA 2,AGGREGATE,,147893,NORTH ANNA,MINERAL,VA,500,38.06129172100003,-77.79721628199997,90.9090909090909
41173653,POSSUM POINT 6 CC,AGGREGATE,,116661,POSSUM POINT,DUMFRIES,VA,230,38.53741360200007,-77.28117928599994,82.75862068965517
41173653,POSSUM POINT 6 CC,AGGREGATE,,147856,POSSUM POINT,DUMFRIES,VA,230,38.54052188400004,-77.27942618099996,82.75862068965517
41173653,POSSUM POINT 6 CC,AGGREGATE,,116661,POSSUM POINT,DUMFRIES,VA,230,38.53741360200007,-77.28117928599994,82.75862068965517
41173653,POSSUM POINT 6 CC,AGGREGATE,,147856,POSSUM POINT,DUMFRIES,VA,230,38.54052188400004,-77.27942618099996,82.75862068965517
41205839,BATH COUNTY 1,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,91.66666666666666
41205841,BATH COUNTY 2,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,91.66666666666666
41205843,BATH COUNTY 3,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,91.66666666666666
41205845,BATH COUNTY 4,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,91.66666666666666
41205847,BATH COUNTY 5,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,91.66666666666666
41205849,BATH COUNTY 6,AGGREGATE,,121435,BATH COUNTY,CRAIGSVILLE,VA,500,38.20908630500003,-79.80018440799995,91.66666666666666
41935493,WALDWICK JK,AGGREGATE,,136019,WALDWICK,WALDWICK,NJ,345,41.01688039700008,-74.12542940699996,84.21052631578947
41935497,LINDEN A,AGGREGATE,,132604,LINDEN,LINDEN,NJ,230,40.62404604200003,-74.21129433699997,85.71428571428572
41935497,LINDEN A,AGGREGATE,,146280,LINDEN,SILVER SPRING,MD,-999999,39.00818983900007,-77.05060709999998,85.71428571428572
41935497,LINDEN A,AGGREGATE,,132616,ALDENE,CRANFORD TWP,NJ,230,40.65636888900008,-74.28548424399997,71.42857142857143
42389565,MARSHRUN GT1,AGGREGATE,,147900,MARSH RUN CT,WARRENTON,VA,230,38.52789850500005,-77.76961349999993,83.33333333333334
42389567,MARSHRUN GT2,AGGREGATE,,147900,MARSH RUN CT,WARRENTON,VA,230,38.52789850500005,-77.76961349999993,83.33333333333334
42389569,MARSHRUN GT3,AGGREGATE,,147900,MARSH RUN CT,WARRENTON,VA,230,38.52789850500005,-77.76961349999993,83.33333333333334
44160039,DEEP CREEK 1-2,AGGREGATE,,122611,DEEP CREEK,OAKLAND,MD,115,39.52358220700006,-79.41310308999994,83.33333333333334
44160039,DEEP CREEK 1-2,AGGREGATE,,147041,DEEP CREEK,CHESAPEAKE,VA,115,36.764297584000076,-76.34346027899994,83.33333333333334
44160039,DEEP CREEK 1-2,AGGREGATE,,122611,DEEP CREEK,OAKLAND,MD,115,39.52358220700006,-79.41310308999994,83.33333333333334
44160039,DEEP CREEK 1-2,AGGREGATE,,147041,DEEP CREEK,CHESAPEAKE,VA,115,36.764297584000076,-76.34346027899994,83.33333333333334
44160039,DEEP CREEK 1-2,AGGREGATE,,123992,DEER CREEK,MARION,IN,138,40.51604701900004,-85.64382550199997,75.0
44160039,DEEP CREEK 1-2,AGGREGATE,,123992,DEER CREEK,MARION,IN,138,40.51604701900004,-85.64382550199997,75.0
44160041,DEEP CREEK 2,AGGREGATE,,122611,DEEP CREEK,OAKLAND,MD,115,39.52358220700006,-79.41310308999994,90.9090909090909
44160041,DEEP CREEK 2,AGGREGATE,,147041,DEEP CREEK,CHESAPEAKE,VA,115,36.764297584000076,-76.34346027899994,90.9090909090909
44160041,DEEP CREEK 2,AGGREGATE,,123992,DEER CREEK,MARION,IN,138,40.51604701900004,-85.64382550199997,81.81818181818181
44460747,WIND JC 35 KV   BANK1,LOAD,35 KV,147715,TWIN BRANCH (345 KV),MISHAWAKA,IN,345,41.66917338600007,-86.13757877399996,71.7948717948718
44460747,WIND JC 35 KV   BANK1,LOAD,35 KV,147715,TWIN BRANCH (345 KV),MISHAWAKA,IN,345,41.66917338600007,-86.13757877399996,71.7948717948718
44460749,WIND JC 35 KV   BANK3,LOAD,35 KV,147715,TWIN BRANCH (345 KV),MISHAWAKA,IN,345,41.66917338600007,-86.13757877399996,71.7948717948718
44460749,WIND JC 35 KV   BANK3,LOAD,35 KV,147715,TWIN BRANCH (345 KV),MISHAWAKA,IN,345,41.66917338600007,-86.13757877399996,71.7948717948718
45980951,VERNON BK 4,AGGREGATE,,128939,VERNON,HARRINGTON,DE,69,38.91608988300004,-75.65698953599997,70.58823529411764
45980953,VERNON BK 1,AGGREGATE,,128939,VERNON,HARRINGTON,DE,69,38.91608988300004,-75.65698953599997,70.58823529411764
45980971,FRANKLIN BK 2,AGGREGATE,,147341,FRANKLIN,ROCKY MOUNT,VA,138,36.98346249700006,-79.91829925199994,76.19047619047619
45980973,FRANKLIN BK 1,AGGREGATE,,147341,FRANKLIN,ROCKY MOUNT,VA,138,36.98346249700006,-79.91829925199994,76.19047619047619
46688557,LAUREL BUS4,AGGREGATE,,128220,LAUREL,LAUREL,DE,69,38.563006029000064,-75.57802780999998,70.58823529411764
46688557,LAUREL BUS4,AGGREGATE,,146271,LAUREL,LAUREL,MD,-999999,39.11574222400003,-76.83001614199998,70.58823529411764
46688559,WOODSTOW BUS1,AGGREGATE,,132620,WOODSTOWN,PILESGROVE TWP,NJ,69,39.63654548400007,-75.31794109399993,72.72727272727273
46688561,WOODSTOW BUS2,AGGREGATE,,132620,WOODSTOWN,PILESGROVE TWP,NJ,69,39.63654548400007,-75.31794109399993,72.72727272727273
47560805,WWHARTON BK 2,AGGREGATE,,128235,WHARTON,MILLSBORO,DE,138,38.56649344300007,-75.37858587299996,70.0
47560807,WWHARTON BK 1,AGGREGATE,,128235,WHARTON,MILLSBORO,DE,138,38.56649344300007,-75.37858587299996,70.0
47560809,WHIPPANY BK 8,AGGREGATE,,143626,WHIPPANY,EAST HANOVER,NJ,230,40.81941658100004,-74.37826249899996,76.19047619047619
47560811,WHIPPANY BK 7,AGGREGATE,,143626,WHIPPANY,EAST HANOVER,NJ,230,40.81941658100004,-74.37826249899996,76.19047619047619
48217747,LINDEN CC1,AGGREGATE,,132604,LINDEN,LINDEN,NJ,230,40.62404604200003,-74.21129433699997,75.0
48217747,LINDEN CC1,AGGREGATE,,146280,LINDEN,SILVER SPRING,MD,-999999,39.00818983900007,-77.05060709999998,75.0
48217747,LINDEN CC1,AGGREGATE,,132604,LINDEN,LINDEN,NJ,230,40.62404604200003,-74.21129433699997,75.0
48217747,LINDEN CC1,AGGREGATE,,146280,LINDEN,SILVER SPRING,MD,-999999,39.00818983900007,-77.05060709999998,75.0
48217749,LINDEN CC2,AGGREGATE,,132604,LINDEN,LINDEN,NJ,230,40.62404604200003,-74.21129433699997,75.0
